index,MINE_ID,score
917,202965,76.29545112
14175,3003428,76.27650753
5264,1202392,76.27477444
10816,2200637,76.26492372
11135,2301894,76.26117959
17474,3608613,76.23687985
11454,2302407,76.23434787
25251,5001605,76.21561385
12283,2501278,76.20171529
2911,504736,76.1967769
12489,2602317,76.19493451
20090,4104204,76.19309546
20971,4201973,76.19251077
4291,1002169,76.18084994
22711,4503445,76.17907313
21796,4402409,76.17733851
10632,2103666,76.15519878
2160,405471,76.14723127
25023,4801553,76.1388461
9407,2002889,76.13507476
17910,3609255,76.11654449
14516,3003869,76.11222086
5597,1302248,76.09441549
3672,900117,76.09400183
3467,801157,76.09221408
22038,4406890,76.08991433
21726,4400042,76.08306277
22825,4503581,76.08184534
15287,3300168,76.06262874
24828,4703655,76.05754865
21438,4300304,76.05401808
832,202859,76.04845595
3288,600768,76.04758418
2020,405247,76.04391563
6815,1518171,76.03804478
11948,2402501,76.03265767
12480,2602306,76.02627916
20703,4104912,76.00566095
6781,1518116,76.00132156
5385,1300766,75.99119624
9412,2002902,75.99045207
7465,1518972,75.9869541
4976,1201022,75.97877419
15541,3304193,75.95053695
8026,1519687,75.91597322
19269,4003245,75.91042126
22496,4502509,75.90846479
21531,4300537,75.90841347
24083,4701422,75.90162053
16144,3401993,75.89213474
20448,4104625,75.88929868
12497,2602333,75.88009447
6686,1517937,75.86854702
25536,5100267,75.86003268
1826,404231,75.83168206
20094,4104208,75.81818426
2380,405759,75.81352481
2375,405752,75.79334676
5760,1302430,75.78408955
18816,3901426,75.78112141
7008,1518403,75.74859243
22753,4503493,75.73463406
14334,3003621,75.73016171
19509,4101334,75.72801247
17514,3608681,75.72491569
5503,1302110,75.71576318
630,202462,75.70320622
8241,1601397,75.70164988
4925,1200620,75.68404071
9420,2002916,75.66838477
23808,4609191,75.64833712
3275,600751,75.63692639
3179,600624,75.63502158
8484,1700647,75.6295763
5648,1302302,75.62451377
18724,3900465,75.6109264
22629,4503332,75.57503398
9515,2003050,75.57170257
6795,1518139,75.55584326
19258,4003232,75.54323798
7043,1518442,75.54097992
8053,1519729,75.5262902
11656,2402013,75.51811281
8173,1601299,75.5173922
21579,4300597,75.49881997
14241,3003504,75.49568966
4814,1103216,75.44801707
12631,2602513,75.44101208
4489,1101357,75.44028082
3483,801210,75.43945888
24535,4703303,75.43670362
13188,2900496,75.433519
41,100616,75.43234071
15499,3303889,75.42577138
19711,4103512,75.42577138
1028,203104,75.42220139
15394,3301617,75.42116925
24260,4702928,75.41940325
13724,3001893,75.39911527
5393,1300782,75.38677946
1705,401966,75.38573872
17243,3607795,75.37864986
1470,301944,75.37676145
4493,1101567,75.37647719
18515,3700208,75.33230162
20001,4104104,75.32710701
957,203013,75.30926063
14671,3101503,75.28795048
1741,402710,75.28516915
12536,2602394,75.27961505
10278,2103238,75.25947308
5942,1401594,75.24299621
13421,2902288,75.23822976
14122,3003358,75.23720851
11785,2402248,75.22348075
3139,600249,75.22102574
12173,2501112,75.20284664
16309,3500555,75.20152147
9157,1901244,75.19778701
9597,2003157,75.16942499
1128,203225,75.1624727
4377,1100061,75.15739156
5218,1202340,75.15293228
22348,4407273,75.10849296
21112,4202253,75.10776283
1055,203137,75.10146465
6438,1516693,75.04577822
16778,3600060,75.03454247
14762,3102080,75.01903545
13392,2902250,75.01776974
15302,3300528,75.01742595
14972,3200593,75.0112748
21401,4300066,75.00864297
5732,1302398,74.97306159
23771,4609143,74.95558883
1289,301495,74.93517354
2424,405821,74.9340952
2145,405453,74.92512363
3059,504949,74.91215237
22320,4407238,74.90098224
15994,3401798,74.89988233
10569,2103587,74.89189067
21294,4202484,74.88293563
7024,1518421,74.87977275
1241,300430,74.87952906
11353,2302283,74.82925673
5241,1202366,74.79653091
14937,3200157,74.78633972
21249,4202421,74.77354384
4658,1103024,74.76238536
18348,3609878,74.74708768
13514,2902425,74.72992636
2968,504815,74.7253055
3031,504909,74.72225655
3455,801128,74.71711982
24757,4703569,74.71266569
25063,4801610,74.71241649
16518,3503490,74.709562
3490,801221,74.70785769
2082,405364,74.69170237
2391,405773,74.67846723
11360,2302291,74.65805053
16375,3502906,74.65795932
16472,3503423,74.65698216
24288,4702982,74.6511344
20799,4105022,74.64377008
25632,5400313,74.6293834
15080,3200828,74.61908588
9073,1901147,74.61769821
24501,4703264,74.61714538
7570,1519099,74.60487298
3775,900920,74.60405192
876,202912,74.58623733
8747,1800071,74.5796528
2517,501506,74.55221644
6062,1401742,74.54890911
5258,1202386,74.53073087
20443,4104620,74.49172592
1821,404201,74.48549856
12510,2602361,74.47909218
21431,4300263,74.46968713
19590,4102822,74.45960186
3276,600753,74.45532938
5397,1300921,74.45525077
23215,4607781,74.44585824
20664,4104871,74.44028187
17157,3606954,74.42072461
10189,2103135,74.41637104
7946,1519577,74.40098084
11431,2302381,74.40090196
7532,1519053,74.39485129
2114,405410,74.39111892
17018,3604152,74.38911225
977,203041,74.38164019
25175,4801751,74.36964318
8204,1601348,74.35414268
14178,3003431,74.34682456
11699,2402113,74.34650259
11727,2402159,74.34570548
10150,2103081,74.3059657
17864,3609199,74.30320649
10956,2300043,74.29324394
20454,4104631,74.29136822
9981,2101302,74.28728427
9037,1901105,74.27729841
24114,4702117,74.26894361
14272,3003543,74.26885338
3673,900119,74.25347071
14992,3200696,74.20318631
24118,4702221,74.17910774
3425,801037,74.17776801
9327,2002709,74.17204042
9605,2003165,74.1682563
6524,1517338,74.16774032
13174,2900437,74.14501541
20890,4200890,74.13041239
21587,4300607,74.11430648
18431,3610009,74.11157327
2079,405360,74.08747925
12671,2602568,74.08492829
15641,3304428,74.08241061
1511,302002,74.08193315
13130,2801018,74.07933793
13628,3000883,74.07889867
17092,3605659,74.07430337
925,202974,74.04433071
12543,2602402,74.03498641
25267,5001652,74.0258084
20726,4104936,74.02380731
4906,1200248,74.00828885
550,201691,74.00817749
4077,1001871,73.9904427
1509,302000,73.98898632
4639,1102984,73.98421095
23199,4607555,73.98146855
7029,1518426,73.96261288
8686,1700889,73.96224773
39,100584,73.94506393
2924,504751,73.94383861
18716,3900288,73.94134726
2389,405771,73.93282786
12577,2602439,73.92350657
2058,405320,73.92350473
19199,4003164,73.92097131
5908,1401519,73.91193016
19601,4102891,73.90189286
20344,4104493,73.8979715
5862,1401326,73.88504822
24845,4703677,73.88270656
11871,2402384,73.88173922
10510,2103520,73.87210981
17260,3607895,73.86104752
10485,2103491,73.85872871
5536,1302170,73.85073001
22082,4406961,73.84116979
2855,504666,73.83814961
6172,1503752,73.81507415
4625,1102947,73.81351572
14781,3102113,73.80614175
11813,2402284,73.76163763
5749,1302418,73.76035924
5408,1301202,73.75175807
7384,1518876,73.75159517
20645,4104851,73.73105995
9752,2003340,73.71308992
8282,1601452,73.71165126
25444,5001950,73.70775605
3888,901160,73.70693569
24722,4703528,73.70313205
2354,405724,73.70257213
22885,4503665,73.69246217
20578,4104777,73.67209177
9682,2003257,73.66842785
21644,4300676,73.65294858
22407,4500604,73.64953921
9167,2000042,73.64807958
7834,1519432,73.63606512
14498,3003841,73.62444155
14589,3100088,73.61991749
16071,3401897,73.61639034
20567,4104763,73.61595122
16488,3503449,73.57317784
10007,2101794,73.55631095
15838,3400052,73.54852927
1135,203233,73.52860527
21737,4400072,73.52812111
14971,3200587,73.52790219
20772,4104988,73.52659177
18263,3609764,73.51322271
11059,2300928,73.50847011
16235,3402106,73.50410164
21097,4202230,73.5010666
4989,1201389,73.49182781
18288,3609798,73.48931967
12716,2602630,73.47746117
13535,3000022,73.45790352
10493,2103501,73.43983727
16158,3402010,73.4034359
16171,3402027,73.38562145
2798,504586,73.38501114
3627,801398,73.38315095
5066,1202119,73.36473124
20636,4104840,73.36238204
7661,1519223,73.36008369
23259,4608138,73.33038752
1147,203246,73.31601169
15014,3200737,73.29772816
22730,4503465,73.28276131
25142,4801709,73.28150154
16238,3402109,73.27917804
24564,4703342,73.26859663
13010,2700457,73.24394521
7089,1518502,73.22514202
2264,405598,73.22107946
10297,2103258,73.2203123
3982,1000884,73.21677333
24214,4702854,73.20930965
15052,3200790,73.20219827
10128,2103049,73.18504024
19369,4003379,73.17468516
4426,1100232,73.16301926
4272,1002143,73.15701695
8286,1601456,73.1486816
14162,3003415,73.14646245
9121,1901204,73.14229954
20641,4104847,73.14164617
1184,203295,73.13749531
11527,2400469,73.13583728
7637,1519195,73.12652394
8522,1700689,73.10392801
16680,3503692,73.09609662
7802,1519391,73.08991019
7076,1518486,73.0835434
8441,1700582,73.07360542
14375,3003678,73.06007822
20442,4104618,73.04205943
21076,4202201,73.04016349
4519,1101981,73.03946857
4028,1001719,73.03267258
15575,3304287,73.02942283
5150,1202263,73.02756167
3181,600631,73.02567397
10133,2103055,73.01158451
141,102951,73.0112404
15108,3200858,73.01014633
17772,3609068,73.00547926
4235,1002092,72.99688032
21855,4404924,72.98678619
12968,2700412,72.95914921
10248,2103205,72.94927302
5974,1401632,72.9448924
21188,4202341,72.94203768
18471,3610103,72.92040405
14253,3003519,72.91377368
21581,4300599,72.91161598
10260,2103218,72.90035642
12191,2501153,72.89986216
1712,401989,72.87761383
11688,2402096,72.86907397
24084,4701429,72.86563357
9939,2100645,72.85624218
21023,4202112,72.84270428
12083,2500491,72.83350966
15053,3200791,72.8299113
16968,3603152,72.82944413
11657,2402016,72.82652344
16229,3402100,72.82097094
17180,3607201,72.81473342
16880,3600840,72.76860894
3041,504929,72.75005579
23696,4609047,72.72287216
6295,1511887,72.70132082
15163,3200933,72.68764342
20734,4104946,72.68405291
23549,4608848,72.67714354
20846,4200066,72.66314186
19542,4102113,72.6592798
14144,3003389,72.6582768
11343,2302272,72.65217102
15002,3200715,72.63723957
6231,1508166,72.63259666
12792,2602736,72.62598217
5656,1302312,72.62104713
10180,2103123,72.60668589
12502,2602345,72.5818906
9292,2002421,72.57954855
25396,5001857,72.57171278
6039,1401713,72.564089
18779,3901336,72.54812582
14137,3003377,72.53880174
18945,4000009,72.53785501
16105,3401940,72.53590263
16310,3500556,72.53380389
3339,800172,72.52627814
12815,2700053,72.52383407
24990,4801474,72.52313274
16179,3402038,72.52131517
10791,2200480,72.51680446
25240,5001552,72.51605162
4650,1103005,72.50305763
862,202895,72.48960957
10921,2200789,72.44038879
10528,2103543,72.43964773
689,202640,72.41784602
22834,4503592,72.40894149
2928,504757,72.37991093
20788,4105009,72.3723501
16380,3502969,72.36867861
17826,3609155,72.35645139
4961,1200840,72.35247966
11587,2401685,72.34533167
9533,2003071,72.34022974
16362,3502646,72.33064656
22183,4407068,72.31125216
21752,4400108,72.30683741
22489,4502314,72.28094607
25029,4801563,72.27166512
9984,2101389,72.26001746
13972,3003153,72.25306052
2699,504320,72.25158413
5070,1202129,72.24680351
2532,502366,72.24499313
2764,504527,72.23669469
15365,3301508,72.23142009
9990,2101469,72.22737693
10905,2200769,72.2064194
6019,1401687,72.20270156
12253,2501244,72.19289628
7840,1519438,72.19148234
774,202778,72.13566539
6354,1514455,72.11309226
14623,3100381,72.10330329
14158,3003411,72.09063774
18773,3901322,72.08633134
17844,3609177,72.08387316
19011,4000173,72.07314959
4035,1001735,72.0713302
8557,1700736,72.06587642
7033,1518430,72.05513653
1834,404281,72.03055578
4343,1002240,72.00917431
9507,2003039,72.00631529
21322,4202525,72.00024974
8374,1700143,71.97828994
266,103207,71.96078921
22375,4407313,71.95346077
1870,404708,71.95091614
8561,1700743,71.93765145
18506,3700198,71.9242241
20672,4104879,71.9147047
24197,4702824,71.91360837
7113,1518535,71.89632804
8260,1601417,71.89408355
5969,1401627,71.89161217
24072,4701177,71.89006327
11448,2302400,71.88655364
4215,1002069,71.87787824
20341,4104488,71.87418629
1484,301963,71.83338481
20604,4104805,71.82107628
13075,2800567,71.79286037
9612,2003173,71.79239578
481,200156,71.79012394
4084,1001878,71.78634186
20348,4104497,71.77776706
7204,1518649,71.76100983
6988,1518378,71.75950944
17221,3607639,71.74952488
23449,4608710,71.74748082
22478,4502027,71.74201954
24314,4703025,71.72957132
18670,3800722,71.7287813
22622,4503317,71.719063
2256,405588,71.71636591
14636,3100597,71.71494157
18012,3609400,71.69387904
7231,1518689,71.69105887
24760,4703573,71.6813391
21996,4406809,71.67717447
5126,1202238,71.66705683
9552,2003095,71.65858951
11890,2402414,71.65636646
16662,3503670,71.65390241
6757,1518082,71.64185848
20381,4104540,71.61802891
22631,4503335,71.61704432
2080,405362,71.61655158
2703,504356,71.6154879
3997,1001476,71.6153544
645,202514,71.59641516
25075,4801623,71.58466038
15513,3304072,71.58402849
12694,2602599,71.57604466
12661,2602556,71.55123275
15075,3200820,71.55106138
21596,4300617,71.54499282
18606,3800591,71.53302868
1126,203222,71.51211881
3410,800990,71.50483055
17133,3606562,71.48741179
22626,4503326,71.47489835
18372,3609912,71.45881463
14870,3102222,71.44867085
9904,2100462,71.43712373
10063,2102879,71.43488517
22178,4407062,71.42458349
9727,2003312,71.39066401
20410,4104578,71.38495983
22810,4503562,71.36776152
21529,4300535,71.36512573
22209,4407099,71.36138544
25506,5100231,71.33579197
1673,401869,71.33169719
14237,3003500,71.31663854
21926,4406420,71.30560188
17089,3605591,71.30308262
24280,4702966,71.29594472
4521,1102022,71.2879954
6709,1517980,71.28338091
9437,2002949,71.2792541
15912,3401146,71.27325356
15899,3401019,71.27055439
17859,3609194,71.26051011
14082,3003313,71.25591152
22797,4503547,71.25167734
3477,801195,71.25083012
10011,2101930,71.24940901
4160,1002003,71.23586793
4068,1001840,71.22375037
10343,2103308,71.21840188
16627,3503630,71.21169607
19322,4003326,71.20941719
18246,3609740,71.20786097
13502,2902409,71.20403316
14150,3003399,71.20157421
6037,1401711,71.20008813
9733,2003318,71.1975011
15786,3304612,71.17646817
1300,301573,71.15521414
14447,3003766,71.1541478
15487,3303781,71.1265533
7862,1519467,71.10137946
11259,2302172,71.09894835
4367,1100032,71.08566502
13456,2902345,71.04504665
12072,2500314,71.03969162
15597,3304356,71.03062018
17049,3604684,71.03061086
11880,2402400,71.01252546
3520,801269,71.00189353
25397,5001861,70.99865968
16964,3603107,70.97998141
14155,3003408,70.96839579
5860,1401302,70.958851
12873,2700304,70.9441809
2930,504759,70.90376044
8957,1900663,70.90147981
23386,4608591,70.89607927
5707,1302371,70.89550654
16446,3503369,70.89550654
9255,2001575,70.88068416
5618,1302269,70.85806464
21171,4202321,70.85575279
15755,3304576,70.85091432
17408,3608494,70.84131808
9056,1901129,70.83191723
25270,5001655,70.82571606
20,100045,70.81898976
7770,1519352,70.806766
25223,5001417,70.78786886
15756,3304577,70.77411292
13641,3000938,70.76395971
13886,3002916,70.75127019
16092,3401926,70.74769783
3936,901223,70.72300679
19534,4101849,70.7158141
10458,2103453,70.70510361
20786,4105007,70.70449648
22351,4407276,70.70338944
2091,405374,70.70315162
2593,503707,70.70114778
20170,4104291,70.69500979
5548,1302190,70.67669931
5351,1300186,70.66363997
16586,3503579,70.66036959
3460,801139,70.65853791
23488,4608771,70.62670465
8570,1700753,70.62103315
24438,4703191,70.59522913
13151,2900078,70.54672801
17698,3608941,70.54121679
23579,4608883,70.53529869
3692,900241,70.52589797
16401,3503259,70.52406958
20276,4104410,70.52109927
9482,2003010,70.51364024
20573,4104772,70.4941083
25686,5400432,70.47971179
2580,503510,70.47638346
21049,4202157,70.47224264
4844,1103255,70.4633818
20323,4104467,70.45435653
6726,1518021,70.44534873
6469,1516945,70.44129065
24407,4703153,70.43867939
24321,4703036,70.42368887
4904,1200142,70.42360426
16245,3402119,70.42069623
21226,4202390,70.41795925
18013,3609401,70.41396405
10157,2103089,70.4099986
11115,2301694,70.38204726
14080,3003311,70.38129621
17391,3608445,70.3672436
5932,1401574,70.36091302
3325,800075,70.34396212
4725,1103103,70.32092058
8077,1600256,70.2864379
5689,1302348,70.27344205
4867,1200029,70.26750815
482,200157,70.23281802
9792,2003389,70.22905942
14591,3100092,70.22806806
16567,3503550,70.2256789
25045,4801587,70.22379736
2366,405739,70.21102295
14372,3003675,70.20929832
3766,900892,70.19437176
4354,1100009,70.1831164
9401,2002875,70.17851889
16969,3603153,70.17536232
4924,1200615,70.17437355
14820,3102163,70.16503715
7020,1518417,70.15696862
6143,1500137,70.14502256
20783,4105004,70.14277306
21045,4202150,70.13791953
18843,3901464,70.11977031
21763,4400152,70.09165944
12770,2602704,70.08480494
12441,2602220,70.04048791
24546,4703316,70.03173177
1598,400588,70.01256055
25315,5001722,69.99181154
24293,4702990,69.98922803
22856,4503625,69.98898901
2565,503208,69.96975831
7945,1519575,69.96715924
10377,2103351,69.95236248
9553,2003096,69.92496621
22826,4503582,69.92153331
14379,3003682,69.92141159
5690,1302351,69.88524427
8451,1700599,69.88369383
9967,2101150,69.88071569
1533,302031,69.87409506
3442,801097,69.8719041
24096,4701730,69.87047724
12857,2700274,69.86956767
20562,4104757,69.86909718
16187,3402050,69.86878446
7800,1519389,69.86201207
4760,1103150,69.86102689
2099,405389,69.86011602
661,202588,69.84969656
12744,2602668,69.84969656
18723,3900458,69.8455225
19843,4103867,69.82889656
13294,2902094,69.82058737
19446,4100288,69.81997068
2442,405856,69.81943241
21313,4202511,69.81722164
7431,1518932,69.81464383
27,100115,69.80652132
15685,3304479,69.79756392
15428,3302115,69.77768081
8834,1800758,69.77523736
1143,203242,69.76985042
14700,3101919,69.7448464
109,102794,69.74145359
8289,1601461,69.73155564
453,103458,69.72487356
6868,1518237,69.71082968
15607,3304375,69.70428286
10085,2102967,69.68823398
24315,4703026,69.66081502
17552,3608735,69.65063305
16461,3503404,69.64606926
8807,1800719,69.64100977
3317,800017,69.6351729
2240,405569,69.630732
504,200719,69.62203087
23933,4609400,69.61907986
10696,2103744,69.61568195
18989,4000094,69.60727682
24396,4703139,69.59935828
13888,3002920,69.58258454
3098,505006,69.57935884
16637,3503641,69.57773065
11664,2402044,69.57333173
11979,2402540,69.56787162
5452,1302024,69.56206047
21818,4403182,69.54559558
10629,2103662,69.53977584
19367,4003377,69.53827987
12936,2700375,69.53759208
5377,1300725,69.52133199
3750,900720,69.51391966
10568,2103586,69.507114
23243,4608004,69.49150347
10090,2102973,69.45679726
23087,4605472,69.45481168
25090,4801642,69.43882271
24421,4703170,69.43634939
11926,2402462,69.43478051
1694,401932,69.43293065
2656,504113,69.42768965
12703,2602615,69.42221498
7047,1518446,69.41946355
13603,3000809,69.41711403
5875,1401455,69.3858358
14130,3003369,69.36189942
4218,1002072,69.34525418
21618,4300644,69.3329434
14388,3003693,69.32347618
7853,1519455,69.2814511
4101,1001910,69.26832464
362,103330,69.25130242
9774,2003369,69.24265192
15099,3200849,69.23276004
4698,1103072,69.21248731
24343,4703068,69.21141703
13847,3002783,69.19573572
17895,3609238,69.1874222
10873,2200733,69.16948548
4106,1001915,69.16685566
19517,4101368,69.15938943
5067,1202121,69.14561584
24712,4703516,69.14107291
24956,4801289,69.11673283
2788,504567,69.11645504
16100,3401935,69.10849279
13028,2700481,69.08774663
9192,2000683,69.0817485
10481,2103486,69.07522378
20903,4201089,69.06386702
1038,203114,69.0587272
7859,1519463,69.05019943
2787,504565,69.02526496
8649,1700843,69.01289346
3089,504987,68.97899458
20257,4104389,68.96118218
19215,4003182,68.94558393
10758,2200023,68.93314039
24479,4703241,68.93298539
6325,1512941,68.92477749
10224,2103173,68.91123541
2904,504728,68.90879152
5695,1302357,68.90846128
18111,3609538,68.90492607
21523,4300528,68.89273583
19088,4002278,68.89094437
6174,1504020,68.87890911
16227,3402098,68.87667199
19986,4104089,68.84289536
16520,3503492,68.81287923
8983,1901037,68.78552194
62,100853,68.77012766
15386,3301587,68.7694555
11547,2400867,68.76116497
16538,3503516,68.76068711
2919,504746,68.75147353
4773,1103164,68.75122803
15862,3400395,68.73352874
15563,3304259,68.71171428
12129,2500983,68.69574579
21495,4300486,68.6920567
10373,2103345,68.67471484
13192,2900641,68.65778229
18411,3609970,68.64998982
19667,4103275,68.6478764
3878,901148,68.63821594
24142,4702583,68.62783805
5975,1401633,68.62599508
25105,4801660,68.62271556
20695,4104903,68.62044327
777,202783,68.61903979
8318,1601493,68.61404818
2534,502402,68.61242606
10403,2103380,68.61037452
6940,1518322,68.58261271
20859,4200160,68.57083346
23892,4609317,68.54081078
2433,405835,68.53233271
10680,2103728,68.52908102
4485,1101248,68.52156728
11635,2401967,68.51431636
7923,1519549,68.50329874
4058,1001819,68.50176331
13412,2902277,68.49067879
15665,3304457,68.49003025
9819,2003427,68.48100184
5063,1202115,68.47123671
10811,2200625,68.4654119
17250,3607847,68.45939791
16685,3503701,68.4539742
3901,901179,68.45254647
22092,4406971,68.45089921
2453,405870,68.45069466
1949,405076,68.44733946
22759,4503499,68.44733946
21991,4406794,68.44128892
8081,1600334,68.42864887
15658,3304448,68.4276083
2863,504675,68.39255553
19856,4103892,68.38546684
15848,3400270,68.38374494
4240,1002098,68.38085537
8828,1800752,68.35639294
20899,4201014,68.35251736
2400,405784,68.34060878
10782,2200381,68.3387088
11156,2301957,68.33130002
20610,4104812,68.30967948
2009,405218,68.30690182
8797,1800678,68.30408072
21151,4202300,68.26150859
11536,2400492,68.25113238
14531,3003893,68.24868142
13349,2902201,68.24578129
18609,3800604,68.24557205
23954,4609446,68.23952454
13303,2902117,68.23326851
12446,2602234,68.23326851
980,203044,68.22432266
2416,405805,68.22216428
17358,3608329,68.20792736
14894,3102252,68.19740893
16539,3503518,68.19455711
5176,1202291,68.19449924
12985,2700431,68.19145996
16213,3402083,68.19123423
12011,2402583,68.18340398
21238,4202408,68.17568764
1830,404262,68.14236224
3254,600726,68.1415006
10555,2103570,68.13610787
20088,4104202,68.12672178
17992,3609370,68.11779807
24517,4703281,68.11696537
12641,2602525,68.10436503
9631,2003197,68.10070503
8939,1900512,68.07517862
10083,2102962,68.03231966
18701,3900087,68.02131727
2376,405753,68.01902524
18658,3800709,68.01231591
13827,3002679,68.00237478
15943,3401495,67.99959559
17380,3608410,67.99799986
9660,2003228,67.99358067
337,103297,67.99051356
19547,4102248,67.98919264
13345,2902196,67.9762798
9882,2100023,67.97405607
15647,3304434,67.966592
21186,4202339,67.96612378
21308,4202502,67.96594947
21608,4300633,67.96594947
11692,2402102,67.96594947
10201,2103148,67.94732942
9462,2002986,67.94155967
20743,4104956,67.94119409
12146,2501033,67.93262501
13467,2902357,67.92961903
8874,1900015,67.90419227
580,202162,67.90385565
8607,1700799,67.89109004
323,103278,67.8673153
18098,3609519,67.86540421
10810,2200621,67.85919203
17665,3608890,67.85779369
14110,3003344,67.8536221
19873,4103924,67.84284012
14148,3003394,67.83456038
20014,4104118,67.83101649
2670,504150,67.82986812
10533,2103548,67.78423736
4040,1001758,67.78197663
11271,2302187,67.77247994
13817,3002646,67.74001029
12307,2600347,67.70310679
1213,203336,67.70027775
10236,2103190,67.69896821
18919,3901561,67.69368826
4286,1002161,67.67740918
6489,1517102,67.66193948
13752,3002245,67.64151382
12927,2700366,67.64005902
21612,4300637,67.63629669
21100,4202235,67.63492943
13385,2902242,67.62726412
5676,1302334,67.60243523
3859,901124,67.58517734
7543,1519064,67.58468075
8699,1700903,67.58372864
4808,1103209,67.58156752
14458,3003786,67.57173556
23883,4609300,67.56231245
19847,4103872,67.55924741
13469,2902359,67.54563003
20254,4104385,67.5365922
7769,1519351,67.53473584
4424,1100227,67.52642309
13479,2902373,67.51713944
22802,4503552,67.49817762
12913,2700352,67.48426572
24674,4703469,67.45973096
16428,3503325,67.45929766
20770,4104986,67.45297717
4940,1200672,67.45237338
11816,2402293,67.44742266
16812,3600148,67.44698666
20840,4105084,67.44002335
12535,2602393,67.43571718
24649,4703440,67.42896335
14236,3003499,67.42835389
5146,1202259,67.42120001
22100,4406980,67.39682467
18605,3800590,67.38602382
6660,1517871,67.38140074
21118,4202262,67.372439
5580,1302229,67.36219088
18801,3901408,67.33684165
16256,3402132,67.33618135
11597,2401784,67.328385
22720,4503454,67.32481777
20210,4104335,67.31795229
24341,4703066,67.3148878
25509,5100234,67.28960857
20201,4104325,67.28538935
5554,1302198,67.26550649
22889,4503671,67.25769284
16553,3503535,67.25734111
5423,1301668,67.23534243
966,203025,67.20992186
8509,1700674,67.20949407
16088,3401922,67.20806553
17259,3607892,67.19243747
19892,4103952,67.17944096
2339,405707,67.15329627
22013,4406848,67.1389053
18380,3609923,67.12836794
14942,3200192,67.12546986
4629,1102967,67.1198118
3187,600643,67.10049974
20302,4104442,67.08378117
1978,405142,67.06519345
25293,5001688,67.06373368
17731,3609000,67.06313156
752,202738,67.06090947
24629,4703414,67.04962476
19622,4103040,67.02777241
20309,4104450,67.01016258
9862,2003485,67.00595025
12392,2601959,67.00558271
12902,2700338,67.00240387
11783,2402246,66.99989159
23207,4607695,66.99298219
14862,3102211,66.98177887
9302,2002524,66.96795412
19728,4103563,66.94954688
20801,4105024,66.94936377
12178,2501123,66.94812285
19932,4104010,66.92913142
1667,401846,66.90918287
22818,4503573,66.90083645
4366,1100030,66.89265505
15649,3304437,66.88632729
3008,504871,66.86997596
5710,1302375,66.86758611
17020,3604171,66.86465657
11994,2402560,66.85135998
4892,1200100,66.84307318
1044,203120,66.84279243
7239,1518697,66.83969643
20523,4104712,66.83553466
6851,1518217,66.8184691
9108,1901187,66.81690342
1791,403543,66.81440549
20408,4104576,66.80977171
11289,2302209,66.79168078
24057,4700949,66.78506854
12972,2700416,66.78005047
7682,1519249,66.77001321
5221,1202343,66.76649763
13991,3003176,66.74275188
11475,2302432,66.74120156
12140,2501017,66.73554152
10525,2103539,66.72785964
19320,4003323,66.71339734
1452,301921,66.70958829
15243,3300079,66.68531429
7575,1519105,66.66411425
10152,2103084,66.65970501
20680,4104888,66.65531015
23640,4608963,66.64745786
21072,4202193,66.63218939
13003,2700449,66.63218939
14742,3102043,66.63113504
5209,1202328,66.6295144
5649,1302303,66.60835361
1937,405025,66.60442105
929,202979,66.60326042
24462,4703221,66.59560621
4151,1001990,66.59544659
9870,2003496,66.59259943
23645,4608970,66.5874066
25122,4801684,66.57874024
5475,1302071,66.57539986
12888,2700321,66.56014419
4671,1103040,66.55497366
12783,2602724,66.55207317
1271,301111,66.54658792
3190,600649,66.54402054
10910,2200776,66.5346351
24008,4700219,66.53360831
4373,1100048,66.51556547
9443,2002956,66.50444269
12020,2402602,66.49539481
11302,2302228,66.47188984
14756,3102070,66.46810543
13407,2902271,66.45742287
22300,4407212,66.45187376
11619,2401911,66.44705573
15255,3300105,66.40508375
18023,3609411,66.39787336
20269,4104401,66.3940842
24639,4703427,66.38995835
20531,4104720,66.38130741
8267,1601425,66.36086918
11367,2302303,66.35012137
21233,4202399,66.34542834
20169,4104290,66.33585198
18166,3609618,66.31633697
24675,4703470,66.31424391
16063,3401888,66.28552759
9024,1901089,66.28112828
14962,3200543,66.28089962
11110,2301645,66.2757206
17770,3609064,66.26464926
14392,3003697,66.23732921
17382,3608417,66.23213298
22887,4503669,66.23185565
14984,3200654,66.23122705
11568,2401427,66.22990849
11944,2402490,66.21893592
12947,2700388,66.20266664
11583,2401603,66.19621542
16551,3503533,66.17217053
20508,4104696,66.1616355
18832,3901448,66.15810702
2249,405579,66.15415252
25030,4801564,66.15411377
10354,2103320,66.15405426
11935,2402473,66.1505433
5568,1302215,66.14216673
22793,4503543,66.14108001
2222,405548,66.13127822
9308,2002595,66.12693301
22302,4407215,66.1220952
12189,2501148,66.10415207
5744,1302412,66.06878997
10659,2103701,66.05809234
15012,3200734,66.04128619
3157,600424,66.03552068
20421,4104593,66.01776735
15253,3300103,66.01331873
8108,1600969,66.00279516
21189,4202342,66.00279162
18516,3700209,66.0004411
5547,1302189,65.98838208
21254,4202426,65.98635467
13338,2902188,65.96996952
24533,4703301,65.96849589
17257,3607879,65.94100833
10520,2103532,65.92008708
17926,3609276,65.91954659
20069,4104181,65.91221814
2559,503071,65.90601328
15776,3304599,65.90429367
2511,501197,65.89365465
